"","DATE","baa","fedfunds","gs10","monthnumber","paclaims","pcepi","pcepilfe","pghcivlabforce","pghempmanuf","pghpermits","pghunemp"
"131","2011m11",-0.525297948644396,1.60237671149427,-0.807997440823046,"11",1.50618776869803,0.0246492677219941,0.0254042951951128,0.0130092291271211,-0.00515061475987011,-1.24327439962023,0
"132","2011m12",0.254099965637505,-1.60237671149427,-0.180454528374485,"12",4.01647800355738,0.00679089714554237,0.0198968805062165,-0.0103594999342604,0.00779463757125143,3.06660823502335,0.358235557796176
"133","2012m1",-0.0458015823204097,1.60237671149427,-0.0607596234785603,"1",0.247453159150048,0.0410273360257811,0.0358281484630538,0.0300412640357237,0.0235345022750231,-0.153875397880451,1.33470762132269
"134","2012m2",-0.208298383317095,2.67772261577052,0,"2",-4.5244624380841,0.0267916518152376,0.0166671725818937,0.0225204885999162,0.0307434804261995,1.17386458067476,-0.158942721000246
"135","2012m3",0.208298383317095,3.14837117360989,1.16032349762965,"3",-1.1471668525921,0.0228823834892147,0.0203797638183048,0.00605002921482622,0.00112078555071449,-0.881900326738986,-0.657698837939939
"136","2012m4",-0.0921309707884124,0.889295665844663,-0.682648492824617,"4",0.881371285644406,0.0157514263526686,0.0181799062568686,-0.0158296013177406,0.00631959288131867,-0.244154893640474,-1.24556152417972
"137","2012m5",-0.280714554896464,1.60237671149427,-1.56063753897837,"5",-0.602634861241903,-0.0134655860237238,0.0121447155306136,0.0248989297858699,0.044497357535743,0.349838738196379,0.90268105485105
"138","2012m6",-0.11893060679345,0,-1.26432618789392,"6",1.96500161072551,-0.00601630431036781,0.0123725592425856,0.0168027670710984,0.00311740988405873,0.49647190188676,1.00057930726861
"139","2012m7",-0.364031959309671,0,-0.685900966079384,"7",-1.74059517907349,0.00433204312681212,0.0123598156954507,-0.010450568506954,0.0114151178896655,0.608155138200736,0.315807699808483
"140","2012m8",0.0981600565431684,-2.49167237733893,1.12231269612988,"8",-1.54160629153697,0.0402372571279237,0.00755361744289473,-0.014335947150947,0.0207739729827949,-0.545763724239151,-0.315807699808483
"141","2012m9",-0.172310652934667,0.889295665844663,0.28236596892233,"9",-0.495638352164022,0.0363974058560963,0.0148535625584962,0.0307431368804529,-0.00769308560155935,0.821273816648098,-1.53400045811862
"142","2012m10",-0.662588671229361,1.60237671149427,0.207497965320731,"10",1.20012689679012,0.0355722049442697,0.028935556711005,0.030433147744354,-0.00145074561308078,0.178004781174714,-0.183209665569461
"143","2012m11",-0.184822135338078,0,-0.706086000275202,"11",3.77891254164207,-0.00810786672737862,0.0130102015499247,-0.01667460350901,-0.00205601522235099,-0.79210211238712,0
"144","2012m12",0.315116575002668,0,0.498588034954471,"12",1.99837384978457,-0.0019085297403052,0.00870537416131967,0.0223818746027078,-0.0545504751751409,0.884665369148198,0.716630816419469
"145","2013m1",0.256420012868388,-1.60237671149427,1.25734741479812,"1",-0.305166525121479,0.0231204759178247,0.0246508137396972,0.0104049256497163,0.0424356558809791,-1.46159666448211,1.77504156091946
"146","2013m2",0.300642029346601,0.827914457843417,0.431923231774865,"2",-4.23814577006186,0.0438540075975133,0.0143859961845578,-0.0347954917105184,-0.0130062926044054,2.6793423232344,-0.935538497636538
"147","2013m3",0,-0.827914457843417,-0.121828457568216,"3",-0.763678182685055,-0.0157879921279616,0.011045295395224,-0.023743470076667,-0.0163025301741477,-0.787342963457274,-0.666838213857733
"148","2013m4",-0.661184170523256,0.827914457843417,-1.29156797030838,"4",-0.705234462184173,-0.00938767272225505,0.00925596343504509,0.0300774322328223,-0.0123648289337446,-1.63784573027303,-1.45633028405121
"149","2013m5",0.360542141176656,-3.72185913964607,1.1064743264008,"5",-0.671163317526819,0.00784337055166517,0.0129226677838012,0.0109606671499378,-0.0261748441006908,0.867103465790734,0.380984379774963
"150","2013m6",1.11370193608747,-2.40804834554582,2.10466944021972,"6",2.15402795018799,0.0258705190243305,0.0196536968603453,0.0164222522699049,-0.00505917841254444,5.16639491199816,0.90268105485105
"151","2013m7",0.296875274109071,0,1.37856331198107,"7",-0.0725202932358258,0.0149272906277034,0.0152508579430126,-0.0115626253533918,-0.033795171691434,5.73053768971376,0.172664849425193
"152","2013m8",0.22347014517602,-1.4133964278766,0.722022257597434,"8",-3.0228265256633,0.0184557178109337,0.0139334437947767,0.00046271898824557,-0.0178188776499759,-11.37324634568,-0.525631471900713
"153","2013m9",0.110193611788019,0,0.302718755348107,"9",-0.768715287126234,0.00472766676064396,0.0134457760130999,0.00632203861813707,0.0105410262062371,-1.76651308729001,-1.12582506261186
"154","2013m10",-0.356241374160508,1.4133964278766,-0.840121986871787,"10",1.6474549511518,0.0203077698118364,0.0254349649229795,-0.0784124455196462,0.00620579822924938,2.77867548114501,-0.198351623414526
"155","2013m11",0.157158467038148,-1.4133964278766,0.449490750418805,"11",1.87188532338239,0.0187423602586101,0.0210372760273572,0.0458414820980835,-0.00185259691603434,0.848193620725525,-0.201685419796574
"156","2013m12",0,1.4133964278766,0.768946280214267,"12",4.95067176048538,0.0238864589938004,0.0163108074416058,-0.00641655434733224,-0.00651493000889047,-3.35792518823605,-0.205133200311602
"157","2014m1",-0.43145612395075,-3.01577313937087,-0.166669345928004,"1",-0.677749705406626,0.0227831074201958,0.0109006205025395,0.0131386592372706,-0.0475463581356124,1.83114890616586,1.55054077776007
"158","2014m2",-0.209917889370207,0,-0.64647587928182,"2",-3.27346956127637,0.00703757302103369,0.00737866943679677,0.0101146916728965,0.0175531962936901,-2.00679268406667,0.180454528374489
"159","2014m3",-0.0944886771708706,1.60237671149427,0.0441989449955567,"3",-2.84527513241289,0.0240139478131525,0.0228100257301769,0.0419889292688183,0.0285629084583121,2.40782921141896,-0.549714432375531
"160","2014m4",-0.385575338193518,1.4133964278766,-0.0441989449955567,"4",-0.00868127363203541,0.0232652239375071,0.0227667498713124,-0.0507905458666116,-0.0567035886959175,1.35280707807655,-2.2630940376906
"161","2014m5",-0.347850442479029,0,-0.683296516801661,"5",-1.17403179147943,0.0206553554093034,0.0212100667046862,0.0243045480492299,-0.0185127276475079,1.71030367459637,0.873112251389142
"162","2014m6",0.1004189960462,1.26432618789392,0.186050238431582,"6",2.79779032117838,0.0135175830252869,0.0138478785350351,0.00177269092878873,-0.00655646510157837,-0.993895950169968,0.208700912542429
"163","2014m7",-0.176288584920043,-1.26432618789392,-0.280168367963893,"7",-1.8954066928444,0.0180385535240219,0.02196089676535,0.023098103463461,-0.0337634917593164,1.77404843237422,0.992300590141359
"164","2014m8",-0.101911440547844,0,-0.580758490342202,"8",-2.45035351241368,-0.00151186963231353,0.00452661568307633,0.00945738618874259,0.052194559125109,-5.95210166782711,-0.787167389829757
"165","2014m9",0.278200025467886,0,0.533421150850005,"9",-1.4570583563649,0.00302354880947675,0.0148445975324414,-0.00691930697966825,-0.00542194011913821,6.22479674475273,-1.98617326173088
"166","2014m10",-0.278200025467886,0,-1.1437221576519,"10",1.99206976043123,-0.00302354880947675,0.0107740214318888,0.0289575986157971,-0.0168353836615829,-2.23116478381595,-0.242432487810231
"167","2014m11",0.253173947575629,0,0.155509735710064,"11",2.92612012616915,-0.00919161358720544,0.0128466658682456,0.00590583276810719,-0.00324240155051569,-2.1812325162885,0
"168","2014m12",-0.125919308590064,3.45218486942137,-0.634509024575374,"12",3.65432230753446,-0.018404375616651,0.0112151161711083,-0.0124286355595729,0.0146639199651659,-0.0657872591453241,0.242432487810231
"169","2015m1",-0.757596474346036,-1.04413652387556,-1.94064886425364,"1",1.03972679553512,-0.0555002084722354,-0.00242712603100514,0.0534590272765314,-0.0036933284326004,-15.0345140948774,2.18785868152746
"170","2015m2",0.160716688037259,0,0.621900814375033,"2",-3.8056283597582,0.0197758200574256,0.0120152511289717,-0.0295338621505863,-0.00585478534922856,14.2821072627641,-0.201685419796574
"171","2015m3",0.0795583024640338,0,0.358235557796175,"3",-1.77610133512936,0.0230112255071013,0.0184615421028731,-7.66070727493684e-05,-0.00519996026894631,-15.7699939771555,-0.413834112854031
"172","2015m4",-0.159647587516353,1.04413652387556,-0.60314201737066,"4",-0.40753330996278,0.00921547038841197,0.0202749453039566,0.0319028058217441,-0.00513640591729825,21.4250813374781,-2.06220308311991
"173","2015m5",1.05083108471864,0,1.5092326474684,"5",-1.96602234152692,0.0286510283340178,0.0148388878241192,0.0450699742735452,-0.0269626911550382,-3.97804548460334,1.4133964278766
"174","2015m6",0.574960268350773,0.960512492082437,0.842451104078981,"6",3.71956270867551,0.0232432086304151,0.014476104696719,-0.0449171674023248,-0.00305921818114641,-6.36282137980536,0.220189664018357
"175","2015m7",0.162635596856441,0,-0.205133200311602,"7",-1.80236988410782,0.00986474714277819,0.0105588346187098,-0.00496721960610813,-0.024432418374758,-5.69708231503105,0.63731790376738
"176","2015m8",-0.0230991409150123,0.889295665844663,-0.802080217510205,"8",-2.20613942499755,0.000116007598492729,0.00871551342295263,0.0133686023585611,-0.0340161686566525,-0.705528099657091,-0.63731790376738
"177","2015m9",0.341903469531674,0,0,"9",-1.13651099581081,-0.0177622159735584,0.0154659126963139,-0.0335643168121251,-0.0254482921073169,-0.743032575005703,-0.906090630097743
"178","2015m10",0,-1.8498081579271,-0.566142723301086,"10",1.78511131835984,-0.00174280970276186,0.00171720496564731,0.0331825633548419,-0.170616250668793,-0.366691770120962,-0.237631527554157
"179","2015m11",0.266677641416521,0,1.053794472083,"11",2.56023195631685,0.00731810042476155,0.0126996851233692,0.0225789088639772,-0.0179022668909177,-0.289192410075543,0
"180","2015m12",0,8.31776616671934,-0.106667369006951,"12",3.21139945442398,-0.00975845932087438,0.00788763013695259,0.0435122094000988,-0.0457942584376774,3.41925016787781,0
"181","2016m1",-0.021998172979929,4.17968033121859,-0.831741598682747,"1",1.97373757154003,0.00615804698858113,0.0222631394936457,0.0185890684154657,-0.0121900567921642,-1.20304192637213,1.98617326173088
"182","2016m2",-0.244679468436592,1.33470762132269,-1.92660842007271,"2",-5.49700078226685,-0.00743652830895414,0.0188058336561134,0.027262412331801,-0.0207701350873748,-0.608303682091481,0.201685419796574
"183","2016m3",-0.481439925473103,-0.64880665524331,0.719561577210686,"3",-1.64574324368547,0.0277472877022902,0.0172981204974079,0.0407024514020975,0.0763680328769816,4.39611380697337,-0.201685419796574
"184","2016m4",-0.822902973118254,0.328787690257375,-0.518999805525799,"4",-0.164303310628611,0.0395940620852677,0.0300984034332252,-0.00286504148132849,-0.0408620882345971,-3.86084136910642,-1.51552470389151
"185","2016m5",-0.278787617919222,0,0,"5",0.0471738054654693,0.0177863362687489,0.0183626661692138,-0.026949763627222,0.00851202086325387,-1.05464987101325,0.452883935794167
"186","2016m6",-0.390914045215351,0.320018964985936,-1.18356724129953,"6",2.01578310805542,0.0228294776569982,0.0146020534466231,0.0138221452822904,-0.0217442576979927,1.21263520483768,0.857507567785738
"187","2016m7",-0.850641737364267,0.311705836839128,-1.07077360473531,"7",-2.52060702331781,0.00495218176543943,0.0203453099118782,0.0171234089798133,0.0272606666733459,-1.39558915853623,0.406818620108176
"188","2016m8",0.0567376943513507,0.303813695811479,0.470648557839376,"8",-1.32324672020216,0.0179489179739463,0.0224527950494497,0.0277077260471756,-0.0315907754531608,2.46814985107693,-0.201685419796574
"189","2016m9",0.196495618461479,0,0.526730322686702,"9",-1.12438157317867,0.020791757423563,0.0138568795175544,0.0114258518510866,-0.0184719739899286,5.68036444549355,-1.06264076809734
"190","2016m10",0.193329843272382,0,0.920805530776674,"10",1.0619139672515,0.0264831172593176,0.0177764475869076,-0.00819243484291832,-0.00580323969931484,-5.96938746100744,-0.452883935794167
"191","2016m11",0.871670203679659,0.296311351084456,2.3459042398044,"11",2.01190553353242,0.0045798905198744,0.00584472160145211,-0.00744568528264011,-0.0216239701208352,2.68958117229469,-0.470648557839376
"192","2016m12",0.30190271563386,3.3049437583196,1.81772257731427,"12",3.7455161443665,0.0218449091268482,0.0157216541452279,0.0129329803485447,0.0157748725404971,-3.04818610902718,0.237631527554157
"193","2017m1",-0.42997223432312,2.22483867997635,-0.292697437489911,"1",0.800663278327406,0.0445955128909041,0.0309339183321775,-0.00435956384102099,0.0278773625318642,-5.35498190559378,1.9502271539733
"194","2017m2",-0.0516129827926886,0.183209665569461,-0.0494846062063448,"2",-5.19471145819565,0.018428465357136,0.0233716566827589,0.0179542350828541,0.0305787146998142,8.66215682041801,0.198351623414526
"195","2017m3",0.103004924296696,2.15751732528715,0.293892240099549,"3",0.18271273000537,-0.00659459373623861,-0.00558716452186303,0.0208502658738183,-0.0604369906314766,12.1255696730761,-1.02626608125794
"196","2017m4",-0.285418860281304,1.56434181435892,-0.904193246901443,"4",-2.16292436955564,0.0263566584541621,0.028578884493772,0.0155765400269701,-0.00229619188786145,-15.6477079418439,-2.10244906830109
"197","2017m5",-0.0526316633190502,0.13259803423902,0,"5",-0.731287269600585,-0.00340493149859711,0.011033766142674,-0.0207482269951171,-0.0114862405897682,4.27362624942906,0.252640910373987
"198","2017m6",-0.484370686264324,1.60237671149427,-0.588090949280334,"6",3.98938349457359,0.0114594225104376,0.0174772173104998,0.00929245034882342,-0.00436806022599256,-6.11019509707432,1.18909083173077
"199","2017m7",0.0547946157549735,1.20649475066253,0.69198770219771,"7",-2.87312898975173,0.0030615571585848,0.00722834645634407,0.0202087032485849,0.000734643496212328,-0.322319365511742,0.44449526016419
"200","2017m8",-0.220695875657084,0.103896752917375,-0.582896041782685,"8",-1.97102851252306,0.0284238224761246,0.0147767534816801,0.00926964238364292,0.0144347681637278,1.16090947775847,-0.220189664018357
"201","2017m9",-0.0278745769936748,-0.103896752917375,-0.0544218619846939,"9",-0.898715364048712,0.0449328790519488,0.015645735471427,0.0413271328446712,0.0205426628190892,-0.311290818593118,-1.92411180090216
"202","2017m10",0.0556845546780265,0,0.842451104078981,"10",1.00659023734066,0.0176786073008479,0.0314516085802445,-0.0620441949715982,0.024330079284244,1.85480591565397,-0.533421150850003
"203","2017m11",-0.139698900185831,0.103896752917375,-0.0509554905774134,"11",3.38437681131559,0.0198994766245555,0.00917629869526948,0.0201939665217807,-0.00173381120886518,-1.89371158391878,0.269674270224703
"204","2017m12",-0.14134439031135,1.36733111219061,0.252640910373987,"12",4.15813158317393,0.0173990348761812,0.0176694736605292,-0.00328855174988973,0.0366663435459422,2.04996176263793,0
"205","2018m1",0.113208386800303,0.97470527907103,0.867847938955515,"1",0.952921816932623,0.0427728103058804,0.0372414471946989,0.0345594625757855,-0.0076246243237712,-0.224138949139711,2.18785868152746
"206","2018m2",0.684335918799696,0.0848060066771097,1.23638671077882,"2",-5.66907930392423,0.0293599294316174,0.0253856709642513,0.0630398793385538,0.00783160016586848,-0.333997553747469,0
"207","2018m3",0.341006552682923,0.737433350563964,-0.0842108719037586,"3",-0.91646327398874,0.0169357787091542,0.0275228220965928,-0.0063781266372942,0.0146467995397899,-0.632713990426275,-1.4133964278766
"208","2018m4",0.0773364653117037,1.35142653729779,0.126095731180982,"4",-1.46193971072631,0.0234699863938417,0.0205734346738708,0.00363446439239823,-0.000291762501795745,-1.7552964575941,-1.891547330443
"209","2018m5",0.404248751804105,0.0707966655262591,0.451335248949398,"5",-0.298730370332045,0.0227587136461764,0.0225028057895535,0.00541256948666557,0.0254504657920158,3.23858156622735,-0.296311351084458
"210","2018m6",0,0.818499000318404,-0.285242632006941,"6",3.08117551308021,0.0137453250445141,0.0127619553088891,0.0220698570519247,0.0376379668431639,-1.54746817638665,1.93521777115347
"211","2018m7",-0.0997926748998905,0.579200891638013,-0.0827589487087259,"7",-2.18178273203054,0.0110734825653047,0.0159061632426045,0.00798846140673959,0.0126430227156114,3.456734756494,0.252640910373987
"212","2018m8",-0.0502092782708887,0,0,"8",-1.79632085718585,0.00940443255044698,0.00293924207125684,-0.0451157593716474,0.058704910930242,1.67867021181301,-0.510715373025553
"213","2018m9",0.273586979577672,0.248713566205404,0.448269438525228,"9",-1.42782435890899,0.0260725567490461,0.0250088436945113,0.0263936791254906,-0.0148271382331977,-3.87517404219571,-1.98095700431338
"214","2018m10",0.458347172856434,1.39286605503305,0.585481970033183,"10",0.0784161206267342,0.0205088673566607,0.0162820804529353,0.036233697728882,0.0128576892096213,-0.500370695453356,-0.311705836839128
"215","2018m11",0.349879011497465,0.0546697984303308,-0.114833412193807,"11",4.10413872239138,0.00495656131841571,0.0222165088722015,0.0157165147303289,0.0308013480406117,0.0460757172585033,-0.320018964985933
"216","2018m12",-0.208700912542429,0.375869653548493,-1.17067548199494,"12",4.5026288835867,0.00242246284544478,0.0192571263829393,0.030047517264336,-0.00733393041359065,-1.79642646783762,0.93553849763654
"217","2019m1",-0.0234146415751431,0.668266870327062,-0.519936921162441,"1",-0.155336326558398,-0.00154151068257846,0.0135048158917179,-0.00544421224599034,-0.00151801970321941,-0.232775558688061,2.67772261577052
"218","2019m2",-0.405202349649809,0,-0.13358208442613,"2",-3.05045524443766,0.0185950166264348,0.00787978853631444,0.0030902614016739,0.0126428585463785,1.04629309931896,-0.242432487810231
"219","2019m3",-0.269674270224703,0.0498961217839655,-0.502930747387644,"3",-2.31736644485998,0.0326091632531806,0.0154207707342309,-0.00581329403763675,0.0230863235573118,-0.567831317617102,-0.500072356806816
"220","2019m4",-0.352226544150328,0.0496895119923768,-0.188239154012396,"4",-1.33352240953246,0.0368939681101317,0.0322870149934751,-0.0289612240906933,0.0133368539715057,1.004320746562,-2.87075626879001
"221","2019m5",-0.180067687414443,-0.149690090702109,-0.633006784626347,"5",-0.574432810727821,0.00830464984246149,0.0132126070200052,0.0118729748965762,0.0143345892025053,-0.314738581799517,0.93553849763654
"222","2019m6",-0.448897224794041,-0.050314539120432,-1.77504156091947,"6",4.59995723175684,0.0086263772477011,0.0243461090871264,0.0166466181032519,-0.0479738502736637,2.09015465151205,1.4133964278766
"223","2019m7",-0.494349077259207,0.100418996046198,-0.0581114937094545,"7",-3.40130793832494,0.0173431714193768,0.0168096495587875,0.0325634730805646,-0.039058280102946,-0.77045418304467,1.26432618789391
"224","2019m8",-1.20838203062418,-1.43216109159079,-2.80951161579383,"8",-1.27188592355319,0.00414120044432309,0.0120841085483434,0.022148481746477,-0.0573553728773817,0.237842780837727,-0.48986393424306
"225","2019m9",0.123394403467009,-0.518066062382503,0.504578834921994,"9",-1.43745726387338,0.00816923045632478,0.00737281254131616,0.0176455007404215,-0.0271255861971333,-0.31727926011234,-1.891547330443
"226","2019m10",0.0306513576611591,-1.30360609203355,0.0703814334287771,"10",1.35507211643074,0.0234963588643318,0.016758959292094,0.0234627044056666,-0.0577013324319218,3.05633571810108,0
"227","2019m11",0.0610688340896575,-1.99273243106609,0.682001697157991,"11",3.53240921736236,0.00499791760661239,0.00298640122419158,0.00715393761493033,-0.0118449571855557,-1.97011798277448,0
"228","2019m12",-0.184146836095926,0,0.326995709368507,"12",5.31362202843934,0.0289686178520405,0.0264185888964832,0.0145137634044445,-0.0228821912981303,-0.368942691672171,0.571536587871056
"229","2020m1",-0.345121826103153,0,-0.663152144100594,"1",-1.23158259393751,0.0225189528372631,0.0250863763964553,-0.0112302203193764,-0.000700713062400382,15.873875515577,2.28052323465438
"230","2020m2",-0.520406749381556,0.230038993292642,-1.91818441130275,"2",-5.0021688450814,0.0136207641169896,0.0210066627773635,0.00758519696320548,-0.00826261325871158,-16.8275536840547,0
"231","2020m3",2.07094752714163,-10.658493157576,-6.53672610530006,"3",31.6167659868604,-0.0266073098814026,-0.00667995016122802,-0.133364440011569,-0.01970231634456,-1.56951566880159,1.71721012368808
"232","2020m4",-0.456111911603811,-30.7793922895384,-3.3150405195379,"4",-2.53970846487237,-0.0637291657584633,-0.0504847718420045,-0.481836588559304,-1.4110653215502,-11.9419146515005,11.8447176331483
"233","2020m5",-0.534741936718929,0,0.180454528374487,"5",-13.6583092702731,0.0126207001977505,0.0160718823777977,0.134623645463797,0.396605501951228,11.4492046208106,-2.1135550385524
"234","2020m6",-0.980782767172575,5.64004355094882,1.0292018610891,"6",-1.34691760704239,0.0426596679918561,0.0246513567897928,0.129226676260352,0.141860253278704,2.35455345220301,-1.92411180090215
"235","2020m7",-1.14042590711613,1.4133964278766,-1.95990067323959,"7",-1.0278234983178,0.0352721854544313,0.0396333746598074,0.0135814101769896,-0.118750050282625,3.41813080859403,0.309029953228979
"236","2020m8",-0.145898453757713,1.26432618789392,0.567034618206547,"8",-4.96572755395594,0.0365691144782012,0.0377101367960471,0.0517832445926061,0.0117862253520791,-3.30675461115887,-2.47603719597394
"237","2020m9",0.325811868791408,-1.26432618789392,0.541445223365635,"9",-2.12571697324277,0.0217375767885351,0.0207586073956669,-0.0414386748507667,0.0393235289284313,4.26068673390794,-1.18128087375903
"238","2020m10",0.28236596892233,0,1.79928176749098,"10",-1.06687422503263,0.00376241263311528,0.00400007021370641,0.0509180263440498,0.0478525450004881,-2.32508601273256,-1.62209734041903
"239","2020m11",-0.498588034954469,0,1.15752319425075,"11",1.91228690761188,0.00193449582621597,0.00326222789372821,-0.0220304816787973,-0.0205462453990073,0.882231469613558,-0.158942721000246
"240","2020m12",-0.520205290483366,0,0.800296493984067,"12",6.4650197585883,0.0518998557160302,0.0392874688915335,0.00986270719570825,0.0489553584895397,1.23267657786175,0.923532493633543
"241","2021m1",0.300015626465009,0,1.79438080765157,"1",-2.36890320397139,0.0462415971815702,0.0376957082111602,-0.0364276977934708,-0.0616963469745997,2.63360065364564,-0.300015626465006
"242","2021m2",0.648806655243309,-1.4133964278766,1.8498081579271,"2",-2.62190979003149,0.0402227879874033,0.0201604351096805,0.0131027675453481,0.00437453862503645,-2.32379754004436,-0.307709167360054
"243","2021m3",1.07334072422312,-1.60237671149427,2.94146949639582,"3",-3.43492436203894,0.0710703643645445,0.0502014341377297,0.0203370870197617,0.033903206358108,0.303751097044227,-0.973506537748421
"244","2021m4",-0.457821191572517,0,0.221544754076823,"4",1.42612273768237,0.0638260160945556,0.0755302675292526,0.0258948077685517,-0.0659162706049194,-1.93983625229638,-0.876301620178681
"245","2021m5",0.0664821645073852,-1.8498081579271,-0.147241111101771,"5",0.897970016650085,0.0608758077869318,0.0619128911788422,-0.0132016086458151,0.0496389864897964,0.374320923618377,0
"246","2021m6",-0.612030653428472,3.45218486942137,-0.764589772633293,"6",0.767384695203276,0.0665982245881018,0.0576076549690576,0.0233353598534833,0.00541129875563584,0.347014308060377,0.706086000275202
"247","2021m7",-0.718777698972827,2.67772261577052,-1.69294317911887,"7",0.142848134395337,0.0547520004136004,0.0471509366626925,0.0194239225761805,0.109460900683118,-2.26149469855276,0
"248","2021m8",0,-1.26432618789392,-0.369259904001045,"8",-12.3111283355818,0.0472917189117723,0.0394559908024554,0.00966303322778828,0.0619163615259986,1.2954329319608,-0.706086000275202
"249","2021m9",-0.0370943108360766,-1.4133964278766,0.815407942902094,"9",1.14677943923558,0.0374530854680692,0.0250501897471516,-0.00252650352662442,-0.0515546139093885,-1.72480596778648,-2.18785868152745
"250","2021m10",0.43773850322892,0,1.7113692863861,"10",0.714234945186845,0.0687363960931684,0.0488341906177183,0.0103255846237857,0.00885446426038072,0.161823080856767,-0.44449526016419
"251","2021m11",-0.253403081291073,0,-0.152868309329157,"11",-2.40117562885751,0.0734221291796473,0.0617935546429891,0.0382534240466157,0.0173218205032697,1.23153383620908,-1.18909083173077
"252","2021m12",0.0729485529165865,0,-0.71308104564961,"12",1.8522279068088,0.0649003231463858,0.065071738189431,0.0124283347525136,-0.178924007782335,5.49360828757484,-0.774462253650853
"253","2022m1",0.977283983282093,0,2.16061689911299,"1",4.73609306128409,0.0632454990928331,0.0565752187155759,0.102558748821501,0.0720047509621864,5.67315525019229,3.04536624931319
"254","2022m2",1.24083953143788,0,1.1064743264008,"2",-5.30550539383044,0.0710046428551685,0.044039294611629,0.0222657672875002,0.288330194407433,-0.984283057436027,-1.54340853386512
"255","2022m3",0.930247658889917,10.9954887824899,1.18322372165447,"3",-4.00655965237811,0.113591380646906,0.0440755510823827,0.0305481285556368,0.0243557931603178,2.36994622256602,-1.23821083482277
"256","2022m4",0.992744582371548,6.00930345494987,3.06574718348575,"4",2.48553918470838,0.0239126575728932,0.0373275197262224,-0.0265241921936834,0.23368190562552,-2.67922847002279,-1.09166133846872
"257","2022m5",1.12966789096634,10.1675743246464,0.63731790376738,"5",-0.0612994114769236,0.0725327493393557,0.0449537983085477,0.0241153231678553,0.00893202904407531,0.512639877523284,-0.585481970033186
"258","2022m6",0.346511082022254,5.42382148491669,0.954144755132805,"6",0.207940747494227,0.118335295757991,0.0751998424276152,-0.0257978960439971,0.0514985865125226,-1.95271882398941,1.6771433085019
"259","2022m7",-0.137406081455944,3.93808120567821,-0.954144755132805,"7",-1.54642121223571,-0.0141932469012716,0.00564536417332917,-0.0046099950869376,-0.20107600709278,0.614391462827108,0.258074462651566
"260","2022m8",-0.138997693075569,3.9248936899493,0,"8",-2.24535242828027,0.0314746634687815,0.0647315145521787,0.0573887788897167,0.08808156262862,-0.114077744569173,0.252640910373987
"261","2022m9",1.19656240155114,1.12966789096634,2.32500303141093,"9",-0.577380248109598,0.0399044727508446,0.0539825877674076,-0.00415256428021138,-0.033295810933911,-0.835220494378614,-4.13808583550076
"262","2022m10",1.14563924368521,2.21906806192814,1.47384995623609,"10",2.0053758261699,NA,NA,-0.00160312853200395,0.189187923882947,-0.711091612364271,NA
